Sample,Location,Transect,Date,Time,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Time Period
10626,HAMH,HH43B,2020-09-24,6:02:00 PM,F0361,2,,,N,5,72,2,1
10626,HAMH,HH43B,2020-09-24,6:02:00 PM,F0361,3,,,N,5,65,1,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0311,1,,,N,384,230,243,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0311,2,,,N,384,157,83,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0311,3,,,N,384,135,58,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0314,1,,,N,113,121,44,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0314,2,,,N,113,116,40,1
10627,HAMH,HH45,2020-09-24,2:49:00 PM,F0314,3,,,N,113,94,29,1
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0063,1,,,N,18,82,6,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0063,2,,,N,18,67,6,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0063,3,,,N,18,73,6,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0196,1,,,N,24,82,5,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0196,2,,,N,24,88,7,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0196,3,,,N,24,91,7,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0196,4,,,N,24,84,5,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0220,1,,,N,34,122,34,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0301,1,,,N,30,76,7,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0301,2,,,N,30,85,9,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0301,3,,,N,30,87,8,2
10628,HAMH,HH32,2020-09-23,8:25:00 PM,F0301,4,,,N,30,80,6,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,1,,,N,32,58,4,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,2,,,N,32,79,9,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,3,,,N,32,65,3,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,4,,,N,32,68,5,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,5,,,N,32,69,6,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0063,6,,,N,32,59,5,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,1,,,N,94,70,8,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,2,,,N,94,122,31,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,3,,,N,94,89,10,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,4,,,N,94,80,6,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,5,,,N,94,95,12,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,6,,,N,94,81,10,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,7,,,N,94,71,6,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,8,,,N,94,72,6,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0301,9,,,N,94,70,5,2
10629,HAMH,HH30,2020-09-23,8:21:00 PM,F0361,1,,,N,1,61,1,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0063,1,,,N,4,65,4,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0131,1,,,N,2350,675,2350,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0196,1,,,B,3.8,66,2,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0196,2,,,B,3.8,50,1,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0196,3,,,W,3.8,42,0.8,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0201,1,,,N,18,59,2,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0201,2,,,N,18,79,3,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0201,3,,,N,18,74,9,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0201,4,,,N,18,71,4,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0233,1,,,N,202,249,202,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0313,1,,,N,112,109,31,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0313,2,,,N,112,102,31,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0313,3,,,N,112,115,50,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,1,,,N,203,105,27,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,2,,,N,203,150,99,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,3,,,N,203,100,20,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,4,,,N,203,99,19,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,5,,,N,203,91,18,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,6,,,N,203,88,15,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0314,7,,,N,203,60,5,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,1,,,N,603,259,282,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,2,,,N,603,105,16,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,3,,,N,603,149,55,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,4,,,N,603,160,68,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,5,,,N,603,149,50,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,6,,,N,603,125,30,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,7,,,N,603,135,41,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,8,,,N,603,122,25,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,9,,,N,603,107,17,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,10,,,N,603,81,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0317,11,,,N,603,94,12,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,1,,,N,1020,199,116,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,2,,,N,1020,159,65,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,3,,,N,1020,130,33,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,4,,,N,1020,151,50,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,5,,,N,1020,229,206,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,6,,,N,1020,202,115,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,7,,,N,1020,159,51,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,8,,,N,1020,203,139,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,9,,,N,1020,145,43,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,10,,,N,1020,130,30,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,11,,,N,1020,139,33,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,12,,,N,1020,148,44,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,13,,,N,1020,115,20,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,14,,,N,1020,95,11,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,15,,,N,1020,79,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,16,,,N,1020,137,34,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,17,,,N,1020,89,9,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0331,18,,,N,1020,104,14,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,1,,,N,98,85,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,2,,,N,98,108,13,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,3,,,N,98,92,9,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,4,,,N,98,94,8,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,5,,,N,98,84,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,6,,,N,98,86,5,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,7,,,N,98,88,6,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,8,,,N,98,86,8,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,9,,,N,98,86,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,10,,,N,98,85,5,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,11,,,N,98,92,7,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,12,,,N,98,94,8,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0342,13,,,N,98,81,8,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0361,1,,,N,4,82,2,2
10630,HAMH,HH38,2020-09-23,8:51:00 PM,F0361,2,,,N,4,76,2,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0196,1,,,N,3,54,1,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0196,2,,,N,3,62,2,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0233,1,,,N,914,337,618,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0233,2,,,N,914,277,296,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0314,1,,,N,20,56,4,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0314,2,,,N,20,90,16,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,1,,,N,688,203,180,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,2,,,N,688,113,19,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,3,,,N,688,145,48,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,4,,,N,688,126,32,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,5,,,N,688,113,25,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,6,,,N,688,137,44,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,7,,,N,688,136,28,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,8,,,N,688,168,69,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,9,,,N,688,103,19,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,10,,,N,688,109,15,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,11,,,N,688,146,49,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,12,,,N,688,139,41,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,13,,,N,688,101,16,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,14,,,N,688,103,15,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,15,,,N,688,97,12,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,16,,,N,688,142,61,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0317,17,,,N,688,94,15,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,1,,,N,527,204,111,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,2,,,N,527,141,36,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,3,,,N,527,177,83,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,4,,,N,527,150,54,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,5,,,N,527,192,87,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,6,,,N,527,154,47,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,7,,,N,527,164,63,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0331,8,,,N,527,151,46,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0334,1,,,N,77,163,41,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0334,2,,,N,77,148,36,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,1,,,N,143,107,12,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,2,,,N,143,86,5,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,3,,,N,143,91,9,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,4,,,N,143,92,7,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,5,,,N,143,116,14,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,6,,,N,143,114,10,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,7,,,N,143,106,10,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,8,,,N,143,108,14,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,9,,,N,143,90,7,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,10,,,N,143,82,6,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,11,,,N,143,85,5,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,12,,,N,143,88,7,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,13,,,N,143,105,11,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,14,,,N,143,104,12,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,15,,,N,143,87,7,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0342,16,,,N,143,96,7,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0361,1,,,B,5.9,74,2,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0361,2,,,B,5.9,89,3,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0361,3,,,W,5.9,50,0.9,2
10631,HAMH,HH37,2020-09-23,8:44:00 PM,F0366,1,,,N,7,81,7,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0131,1,,,N,2201,665,2201,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0181,1,,,N,912,250,422,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0181,2,,,N,912,265,490,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0186,1,,,N,512,261,512,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0196,1,,,N,2,63,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0201,1,,,N,6,67,4,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0201,2,,,N,6,63,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0220,1,,,N,40,130,38,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0220,2,,,N,40,57,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0233,1,,,N,596,320,356,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0233,2,,,N,596,260,240,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0311,1,,,N,5,63,5,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,1,,,N,239,110,33,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,2,,,N,239,118,40,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,3,,,N,239,99,21,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,4,,,N,239,129,59,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,5,,,N,239,100,28,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,6,,,N,239,107,31,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0313,7,,,N,239,94,27,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0314,1,,,B,28.4,98,23,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0314,2,,,W,28.4,29,0.4,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0314,3,,,B,28.4,47,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0314,4,,,B,28.4,41,1,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0314,5,,,B,28.4,50,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,1,,,N,852,118,25,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,2,,,N,852,142,62,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,3,,,N,852,96,12,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,4,,,N,852,83,9,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,5,,,N,852,121,23,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,6,,,N,852,92,9,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,7,,,N,852,95,10,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,8,,,N,852,100,15,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,9,,,N,852,95,11,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,10,,,N,852,305,595,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,11,,,N,852,161,70,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0317,12,,,N,852,91,11,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,1,,,N,367,181,91,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,2,,,N,367,143,42,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,3,,,N,367,172,82,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,4,,,N,367,152,44,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,5,,,N,367,98,11,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,6,,,N,367,78,8,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,7,,,N,367,148,41,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,8,,,N,367,148,41,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0331,9,,,N,367,83,7,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,1,,,N,78,108,12,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,2,,,N,78,100,9,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,3,,,N,78,95,9,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,4,,,N,78,110,14,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,5,,,N,78,95,6,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,6,,,N,78,101,10,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,7,,,N,78,81,6,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0342,8,,,N,78,105,12,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,1,,,N,11,70,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,2,,,N,11,75,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,3,,,N,11,63,1,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,4,,,N,11,75,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,5,,,N,11,74,2,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,6,,,N,11,66,1,2
10632,HAMH,HH39,2020-09-23,9:34:00 PM,F0361,7,,,N,11,59,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,1,17,532,N,2556,360,744,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,2,17,532,N,2556,172,99,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,3,17,532,N,2556,151,63,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,4,17,532,N,2556,163,76,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,5,17,532,N,2556,136,40,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,6,17,532,N,2556,160,70,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,7,17,532,N,2556,162,70,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,8,17,532,N,2556,145,57,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,9,17,532,N,2556,142,51,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,10,17,532,N,2556,168,90,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,11,17,532,N,2556,136,46,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,12,17,532,N,2556,136,46,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,13,17,532,N,2556,111,37,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,14,17,532,N,2556,164,84,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,15,17,532,N,2556,182,105,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,16,17,532,N,2556,165,78,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,17,17,532,N,2556,111,24,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,18,17,532,N,2556,150,65,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,19,17,532,N,2556,135,41,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,20,17,532,N,2556,137,46,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0063,21,17,532,N,2556,175,92,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0075,1,,,N,7150,824,7150,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0181,1,,,N,2610,312,765,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0181,2,,,N,2610,297,750,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0181,3,,,N,2610,265,435,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0181,4,,,N,2610,287,660,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,1,,,B,28.5,55,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,2,,,B,28.5,72,2,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,3,,,B,28.5,63,3,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,4,,,W,28.5,46,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,5,,,B,28.5,63,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,6,,,W,28.5,45,0.9,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,7,,,W,28.5,46,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,8,,,W,28.5,55,1.6,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,9,,,B,28.5,55,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,10,,,W,28.5,46,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,11,,,B,28.5,53,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,12,,,B,28.5,63,2,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,13,,,B,28.5,50,2,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,14,,,B,28.5,61,2,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,15,,,B,28.5,67,5,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,16,,,B,28.5,64,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,17,,,B,28.5,55,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0196,18,,,B,28.5,52,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0220,1,,,N,64,117,27,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0220,2,,,N,64,135,37,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0233,1,,,N,1932,245,206,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0233,2,,,N,1932,212,160,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0233,3,,,N,1932,296,337,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0233,4,,,N,1932,380,855,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0233,5,,,N,1932,295,374,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0311,1,,,N,182,202,182,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0317,1,,,N,349,256,294,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0317,2,,,N,349,127,27,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0317,3,,,N,349,88,9,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0317,4,,,N,349,110,19,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0331,1,,,N,34,144,34,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0342,1,,,N,27,100,9,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0342,2,,,N,27,111,11,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0342,3,,,N,27,89,7,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0361,1,,,N,5,60,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0361,2,,,N,5,73,2,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0361,3,,,N,5,70,1,2
10633,HAMH,HH41B,2020-09-23,9:41:00 PM,F0361,4,,,N,5,71,1,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0063,1,,,N,76,161,76,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0201,1,,,N,11,94,11,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0220,1,,,N,69,160,69,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,1,,,N,531,171,109,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,2,,,N,531,302,185,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,3,,,N,531,104,22,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,4,,,N,531,175,150,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,5,,,N,531,101,20,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,6,,,N,531,104,25,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0311,7,,,N,531,100,20,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,1,,,W,107,110,32,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,2,,,B,107,75,9,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,3,,,B,107,95,16,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,4,,,B,107,98,21,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,5,,,B,107,87,18,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,6,,,B,107,64,6,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,7,,,B,107,53,3,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0314,8,,,B,107,56,2,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0317,1,,,N,399,125,34,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0317,2,,,N,399,112,21,2
10634,HAMH,HH51,2020-09-23,9:43:00 PM,F0317,3,,,N,399,109,20,2
