Sample,Location,Transect,Date,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Number Individuals
10558,HAMH,HH60,2020-07-16,F0063,5,,,N,1458,63,3,5
10558,HAMH,HH60,2020-07-16,F0181,1,,,N,763,297,763,1
10558,HAMH,HH60,2020-07-16,F0186,1,,,N,2880,478,2880,1
10558,HAMH,HH60,2020-07-16,F0201,1,,,N,16,74,7,3
10558,HAMH,HH60,2020-07-16,F0201,2,,,N,16,78,4,3
10558,HAMH,HH60,2020-07-16,F0201,3,,,N,16,72,5,3
10558,HAMH,HH60,2020-07-16,F0233,1,,,N,134,214,134,1
10558,HAMH,HH60,2020-07-16,F0313,1,,,N,41,114,41,1
10558,HAMH,HH60,2020-07-16,F0317,1,,,N,882,362,882,1
10559,HAMH,HH45,2020-07-16,F0063,1,7,4740,N,18146,391,754,20
10559,HAMH,HH45,2020-07-16,F0063,2,7,4740,N,18146,377,680,20
10559,HAMH,HH45,2020-07-16,F0063,3,7,4740,N,18146,364,605,20
10559,HAMH,HH45,2020-07-16,F0063,4,7,4740,N,18146,355,690,20
10559,HAMH,HH45,2020-07-16,F0063,5,7,4740,N,18146,365,544,20
10559,HAMH,HH45,2020-07-16,F0063,6,7,4740,N,18146,370,770,20
10559,HAMH,HH45,2020-07-16,F0063,7,7,4740,N,18146,391,735,20
10559,HAMH,HH45,2020-07-16,F0063,8,7,4740,N,18146,365,685,20
10559,HAMH,HH45,2020-07-16,F0063,9,7,4740,N,18146,370,870,20
10559,HAMH,HH45,2020-07-16,F0063,10,7,4740,N,18146,375,637,20
10559,HAMH,HH45,2020-07-16,F0063,11,7,4740,N,18146,370,601,20
10559,HAMH,HH45,2020-07-16,F0063,12,7,4740,N,18146,370,623,20
10559,HAMH,HH45,2020-07-16,F0063,13,7,4740,N,18146,391,702,20
10559,HAMH,HH45,2020-07-16,F0063,14,7,4740,N,18146,370,770,20
10559,HAMH,HH45,2020-07-16,F0063,15,7,4740,N,18146,353,583,20
10559,HAMH,HH45,2020-07-16,F0063,16,7,4740,N,18146,375,715,20
10559,HAMH,HH45,2020-07-16,F0063,17,7,4740,N,18146,358,611,20
10559,HAMH,HH45,2020-07-16,F0063,18,7,4740,N,18146,370,604,20
10559,HAMH,HH45,2020-07-16,F0063,19,7,4740,N,18146,344,602,20
10559,HAMH,HH45,2020-07-16,F0063,20,7,4740,N,18146,344,625,20
10560,HAMH,HH2,2020-10-22,F0311,1,,,N,6,60,6,1
10560,HAMH,HH2,2020-10-22,F0314,1,,,N,1,42,1,1
10560,HAMH,HH2,2020-10-22,F0331,1,,,N,563,169,57,9
10560,HAMH,HH2,2020-10-22,F0331,2,,,N,563,187,91,9
10560,HAMH,HH2,2020-10-22,F0331,3,,,N,563,190,93,9
10560,HAMH,HH2,2020-10-22,F0331,4,,,N,563,180,93,9
10560,HAMH,HH2,2020-10-22,F0331,5,,,N,563,139,40,9
10560,HAMH,HH2,2020-10-22,F0331,6,,,N,563,162,57,9
10560,HAMH,HH2,2020-10-22,F0331,7,,,N,563,155,55,9
10560,HAMH,HH2,2020-10-22,F0331,8,,,N,563,104,13,9
10560,HAMH,HH2,2020-10-22,F0331,9,,,N,563,164,64,9
10560,HAMH,HH2,2020-10-22,F0342,1,,,N,9,101,9,1
10560,HAMH,HH2,2020-10-22,F0366,1,,,N,24,115,24,1
10561,HAMH,HH4,2020-10-22,F0196,1,,,N,3,55,2,2
10561,HAMH,HH4,2020-10-22,F0196,2,,,N,3,47,1,2
10561,HAMH,HH4,2020-10-22,F0311,1,,,N,4,57,4,1
10561,HAMH,HH4,2020-10-22,F0317,1,,,N,15,96,15,1
10561,HAMH,HH4,2020-10-22,F0331,1,,,N,294,176,69,7
10561,HAMH,HH4,2020-10-22,F0331,2,,,N,294,144,41,7
10561,HAMH,HH4,2020-10-22,F0331,3,,,N,294,135,34,7
10561,HAMH,HH4,2020-10-22,F0331,4,,,N,294,131,27,7
10561,HAMH,HH4,2020-10-22,F0331,5,,,N,294,188,94,7
10561,HAMH,HH4,2020-10-22,F0331,6,,,N,294,102,16,7
10561,HAMH,HH4,2020-10-22,F0331,7,,,N,294,95,13,7
10561,HAMH,HH4,2020-10-22,F0334,1,,,N,1710,527,1710,1
10561,HAMH,HH4,2020-10-22,F0342,1,,,N,38,109,15,3
10561,HAMH,HH4,2020-10-22,F0342,2,,,N,38,100,12,3
10561,HAMH,HH4,2020-10-22,F0342,3,,,N,38,98,11,3
10561,HAMH,HH4,2020-10-22,F0361,1,,,N,11,65,2,5
10561,HAMH,HH4,2020-10-22,F0361,2,,,N,11,82,3,5
10561,HAMH,HH4,2020-10-22,F0361,3,,,N,11,66,2,5
10561,HAMH,HH4,2020-10-22,F0361,4,,,N,11,61,2,5
10561,HAMH,HH4,2020-10-22,F0361,5,,,N,11,72,2,5
10562,HAMH,HH6,2020-10-22,F0301,1,,,N,19,104,19,1
10562,HAMH,HH6,2020-10-22,F0331,1,,,N,8,87,8,1
10562,HAMH,HH6,2020-10-22,F0334,1,,,N,57,174,57,1
10562,HAMH,HH6,2020-10-22,F0361,1,,,N,4,72,2,2
10562,HAMH,HH6,2020-10-22,F0361,2,,,N,4,73,2,2
10563,HAMH,HH8,2020-10-22,F0301,1,,,N,43,100,21,2
10563,HAMH,HH8,2020-10-22,F0301,2,,,N,43,113,22,2
10563,HAMH,HH8,2020-10-22,F0334,1,,,N,49,169,49,1
10564,HAMH,HH9,2020-10-22,F0063,1,,,N,1110,367,1110,1
10564,HAMH,HH9,2020-10-22,F0311,1,,,N,131,167,131,1
10564,HAMH,HH9,2020-10-22,F0342,1,,,N,70,117,18,6
10564,HAMH,HH9,2020-10-22,F0342,2,,,N,70,96,9,6
10564,HAMH,HH9,2020-10-22,F0342,3,,,N,70,87,10,6
10564,HAMH,HH9,2020-10-22,F0342,4,,,N,70,101,10,6
10564,HAMH,HH9,2020-10-22,F0342,5,,,N,70,106,14,6
10564,HAMH,HH9,2020-10-22,F0342,6,,,N,70,101,9,6
10564,HAMH,HH9,2020-10-22,F0361,1,,,N,1,66,1,1
10564,HAMH,HH9,2020-10-22,F0366,1,,,B,7,73,6,2
10564,HAMH,HH9,2020-10-22,F0366,2,,,W,7,36,1,2
10564,HAMH,HH9,2020-10-22,F0371,1,,,N,3460,637,3460,1
10565,HAMH,HH10,2020-10-22,F0063,1,,,N,1860,355,950,2
10565,HAMH,HH10,2020-10-22,F0063,2,,,N,1860,380,910,2
10565,HAMH,HH10,2020-10-22,F0233,1,,,N,265,97,13,3
10565,HAMH,HH10,2020-10-22,F0233,2,,,N,265,259,235,3
10565,HAMH,HH10,2020-10-22,F0233,3,,,N,265,94,17,3
10565,HAMH,HH10,2020-10-22,F0301,1,,,N,437,90,13,12
10565,HAMH,HH10,2020-10-22,F0301,2,,,N,437,154,67,12
10565,HAMH,HH10,2020-10-22,F0301,3,,,N,437,233,229,12
10565,HAMH,HH10,2020-10-22,F0301,4,,,N,437,85,10,12
10565,HAMH,HH10,2020-10-22,F0301,5,,,N,437,95,15,12
10565,HAMH,HH10,2020-10-22,F0301,6,,,N,437,109,24,12
10565,HAMH,HH10,2020-10-22,F0301,7,,,N,437,94,15,12
10565,HAMH,HH10,2020-10-22,F0301,8,,,N,437,97,16,12
10565,HAMH,HH10,2020-10-22,F0301,9,,,N,437,89,12,12
10565,HAMH,HH10,2020-10-22,F0301,10,,,N,437,80,11,12
10565,HAMH,HH10,2020-10-22,F0301,11,,,N,437,85,10,12
10565,HAMH,HH10,2020-10-22,F0301,12,,,N,437,95,15,12
10565,HAMH,HH10,2020-10-22,F0313,1,,,N,7,73,7,1
10565,HAMH,HH10,2020-10-22,F0334,1,,,N,93,206,93,1
10565,HAMH,HH10,2020-10-22,F0342,1,,,N,93,94,7,11
10565,HAMH,HH10,2020-10-22,F0342,2,,,N,93,111,14,11
10565,HAMH,HH10,2020-10-22,F0342,3,,,N,93,105,14,11
10565,HAMH,HH10,2020-10-22,F0342,4,,,N,93,82,5,11
10565,HAMH,HH10,2020-10-22,F0342,5,,,N,93,92,7,11
10565,HAMH,HH10,2020-10-22,F0342,6,,,N,93,95,9,11
10565,HAMH,HH10,2020-10-22,F0342,7,,,N,93,90,8,11
10565,HAMH,HH10,2020-10-22,F0342,8,,,N,93,95,8,11
10565,HAMH,HH10,2020-10-22,F0342,9,,,N,93,90,7,11
10565,HAMH,HH10,2020-10-22,F0342,10,,,N,93,94,7,11
10565,HAMH,HH10,2020-10-22,F0342,11,,,N,93,92,7,11
10565,HAMH,HH10,2020-10-22,F0361,1,,,N,7,80,3,3
10565,HAMH,HH10,2020-10-22,F0361,2,,,N,7,75,3,3
10565,HAMH,HH10,2020-10-22,F0361,3,,,N,7,58,1,3
10565,HAMH,HH10,2020-10-22,F0366,1,,,N,56,83,10,5
10565,HAMH,HH10,2020-10-22,F0366,2,,,N,56,74,7,5
10565,HAMH,HH10,2020-10-22,F0366,3,,,N,56,100,16,5
10565,HAMH,HH10,2020-10-22,F0366,4,,,N,56,99,15,5
10565,HAMH,HH10,2020-10-22,F0366,5,,,N,56,75,8,5
10566,HAMH,HH12,2020-10-22,F0063,1,,,N,1230,415,1230,1
10566,HAMH,HH12,2020-10-22,F0163,1,,,N,13,96,13,1
10566,HAMH,HH12,2020-10-22,F0186,1,,,N,191,114,32,7
10566,HAMH,HH12,2020-10-22,F0186,2,,,N,191,125,40,7
10566,HAMH,HH12,2020-10-22,F0186,3,,,N,191,103,24,7
10566,HAMH,HH12,2020-10-22,F0186,4,,,N,191,135,53,7
10566,HAMH,HH12,2020-10-22,F0186,5,,,N,191,97,20,7
10566,HAMH,HH12,2020-10-22,F0186,6,,,N,191,80,12,7
10566,HAMH,HH12,2020-10-22,F0186,7,,,N,191,77,10,7
10566,HAMH,HH12,2020-10-22,F0220,1,,,N,8,82,8,1
10566,HAMH,HH12,2020-10-22,F0233,1,,,N,23,89,12,2
10566,HAMH,HH12,2020-10-22,F0233,2,,,N,23,93,11,2
10566,HAMH,HH12,2020-10-22,F0311,1,,,W,2.9,52,2.9,1
10566,HAMH,HH12,2020-10-22,F0312,1,,,N,3,57,3,1
10566,HAMH,HH12,2020-10-22,F0313,1,,,N,13,57,5,3
10566,HAMH,HH12,2020-10-22,F0313,2,,,N,13,57,4,3
10566,HAMH,HH12,2020-10-22,F0313,3,,,N,13,57,4,3
10566,HAMH,HH12,2020-10-22,F0314,1,,,B,23.3,40,1,12
10566,HAMH,HH12,2020-10-22,F0314,2,,,W,23.3,48,2.1,12
10566,HAMH,HH12,2020-10-22,F0314,3,,,W,23.3,48,2.1,12
10566,HAMH,HH12,2020-10-22,F0314,4,,,W,23.3,34,0.7,12
10566,HAMH,HH12,2020-10-22,F0314,5,,,W,23.3,37,0.9,12
10566,HAMH,HH12,2020-10-22,F0314,6,,,B,23.3,51,1,12
10566,HAMH,HH12,2020-10-22,F0314,7,,,B,23.3,47,2,12
10566,HAMH,HH12,2020-10-22,F0314,8,,,B,23.3,51,3,12
10566,HAMH,HH12,2020-10-22,F0314,9,,,B,23.3,40,1,12
10566,HAMH,HH12,2020-10-22,F0314,10,,,W,23.3,50,2.4,12
10566,HAMH,HH12,2020-10-22,F0314,11,,,B,23.3,59,3,12
10566,HAMH,HH12,2020-10-22,F0314,12,,,B,23.3,58,4,12
10566,HAMH,HH12,2020-10-22,F0317,1,,,N,135,165,75,4
10566,HAMH,HH12,2020-10-22,F0317,2,,,N,135,93,14,4
10566,HAMH,HH12,2020-10-22,F0317,3,,,N,135,115,23,4
10566,HAMH,HH12,2020-10-22,F0317,4,,,N,135,107,23,4
10566,HAMH,HH12,2020-10-22,F0331,1,,,N,10,96,10,1
10566,HAMH,HH12,2020-10-22,F0361,1,,,N,19,64,1,15
10566,HAMH,HH12,2020-10-22,F0361,2,,,N,19,64,1,15
10566,HAMH,HH12,2020-10-22,F0361,3,,,N,19,63,1,15
10566,HAMH,HH12,2020-10-22,F0361,4,,,N,19,70,2,15
10566,HAMH,HH12,2020-10-22,F0361,5,,,N,19,72,1,15
10566,HAMH,HH12,2020-10-22,F0361,6,,,N,19,80,2,15
10566,HAMH,HH12,2020-10-22,F0361,7,,,N,19,75,2,15
10566,HAMH,HH12,2020-10-22,F0361,8,,,N,19,63,1,15
10566,HAMH,HH12,2020-10-22,F0361,9,,,N,19,63,1,15
10566,HAMH,HH12,2020-10-22,F0361,10,,,N,19,65,1,15
10566,HAMH,HH12,2020-10-22,F0361,11,,,N,19,66,1,15
10566,HAMH,HH12,2020-10-22,F0361,12,,,N,19,74,2,15
10566,HAMH,HH12,2020-10-22,F0361,13,,,N,19,66,1,15
10566,HAMH,HH12,2020-10-22,F0361,14,,,N,19,63,1,15
10566,HAMH,HH12,2020-10-22,F0361,15,,,N,19,71,1,15
10566,HAMH,HH12,2020-10-22,F0366,1,,,N,14,67,4,2
10566,HAMH,HH12,2020-10-22,F0366,2,,,N,14,85,10,2
10567,HAMH,HH11,2020-10-22,F0163,1,,,N,18,118,18,1
10567,HAMH,HH11,2020-10-22,F0186,1,,,N,116,167,110,2
10567,HAMH,HH11,2020-10-22,F0186,2,,,N,116,61,6,2
10567,HAMH,HH11,2020-10-22,F0196,1,,,N,5,63,3,2
10567,HAMH,HH11,2020-10-22,F0196,2,,,N,5,52,2,2
10567,HAMH,HH11,2020-10-22,F0208,1,,,N,2,61,2,1
10567,HAMH,HH11,2020-10-22,F0233,1,,,N,217,251,217,1
10567,HAMH,HH11,2020-10-22,F0301,1,,,N,46,91,9,3
10567,HAMH,HH11,2020-10-22,F0301,2,,,N,46,103,18,3
10567,HAMH,HH11,2020-10-22,F0301,3,,,N,46,104,19,3
10567,HAMH,HH11,2020-10-22,F0313,1,,,N,2,45,2,1
10567,HAMH,HH11,2020-10-22,F0317,1,,,N,15,104,15,1
10567,HAMH,HH11,2020-10-22,F0331,1,,,N,9,88,9,1
10567,HAMH,HH11,2020-10-22,F0342,1,,,N,29,85,5,3
10567,HAMH,HH11,2020-10-22,F0342,2,,,N,29,106,13,3
10567,HAMH,HH11,2020-10-22,F0342,3,,,N,29,98,11,3
10567,HAMH,HH11,2020-10-22,F0361,1,,,B,4.5,73,2,4
10567,HAMH,HH11,2020-10-22,F0361,2,,,B,4.5,62,1,4
10567,HAMH,HH11,2020-10-22,F0361,3,,,W,4.5,31,0.5,4
10567,HAMH,HH11,2020-10-22,F0361,4,,,B,4.5,67,1,4
10568,HAMH,HH16,2020-10-22,F0063,1,,,N,12334,417,1510,10
10568,HAMH,HH16,2020-10-22,F0063,2,,,N,12334,395,1230,10
10568,HAMH,HH16,2020-10-22,F0063,3,,,N,12334,355,1010,10
10568,HAMH,HH16,2020-10-22,F0063,4,,,N,12334,385,1300,10
10568,HAMH,HH16,2020-10-22,F0063,5,,,N,12334,385,1280,10
10568,HAMH,HH16,2020-10-22,F0063,6,,,N,12334,389,1142,10
10568,HAMH,HH16,2020-10-22,F0063,7,,,N,12334,373,1110,10
10568,HAMH,HH16,2020-10-22,F0063,8,,,N,12334,398,1710,10
10568,HAMH,HH16,2020-10-22,F0063,9,,,N,12334,365,932,10
10568,HAMH,HH16,2020-10-22,F0063,10,,,N,12334,376,1110,10
10569,HAMH,HH14,2020-10-22,F0163,1,,,N,505,328,505,1
10569,HAMH,HH14,2020-10-22,F0233,1,,,N,404,245,221,2
10569,HAMH,HH14,2020-10-22,F0233,2,,,N,404,184,183,2
10569,HAMH,HH14,2020-10-22,F0361,1,,,N,1,70,1,1
10570,HAMH,HH56,2020-10-20,F0196,1,,,N,3,63,2,2
10570,HAMH,HH56,2020-10-20,F0196,2,,,N,3,61,1,2
10570,HAMH,HH56,2020-10-20,F0233,1,,,N,268,260,268,1
10570,HAMH,HH56,2020-10-20,F0317,1,,,N,6,81,6,1
10570,HAMH,HH56,2020-10-20,F0361,1,,,N,3,72,1,3
10570,HAMH,HH56,2020-10-20,F0361,2,,,N,3,62,1,3
10570,HAMH,HH56,2020-10-20,F0361,3,,,N,3,56,1,3
10571,HAMH,HH57,2020-10-20,F0063,1,,,N,2170,385,1060,2
10571,HAMH,HH57,2020-10-20,F0063,2,,,N,2170,380,1110,2
10571,HAMH,HH57,2020-10-20,F0166,1,,,N,6760,610,6760,1
10571,HAMH,HH57,2020-10-20,F0196,1,,,N,2,63,2,1
10571,HAMH,HH57,2020-10-20,F0361,1,,,N,2,81,2,1
10572,HAMH,HH32,2020-10-20,F0063,1,,,N,72,145,31,5
10572,HAMH,HH32,2020-10-20,F0063,2,,,N,72,98,18,5
10572,HAMH,HH32,2020-10-20,F0063,3,,,N,72,99,16,5
10572,HAMH,HH32,2020-10-20,F0063,4,,,N,72,62,4,5
10572,HAMH,HH32,2020-10-20,F0063,5,,,N,72,55,3,5
10572,HAMH,HH32,2020-10-20,F0075,1,,,N,8120,843,8120,1
10572,HAMH,HH32,2020-10-20,F0196,1,,,W,0.8,42,0.8,1
10572,HAMH,HH32,2020-10-20,F0201,1,,,N,27,98,15,2
10572,HAMH,HH32,2020-10-20,F0201,2,,,N,27,100,12,2
10572,HAMH,HH32,2020-10-20,F0233,1,,,N,515,325,515,1
10572,HAMH,HH32,2020-10-20,F0301,1,,,N,11,88,11,1
10572,HAMH,HH32,2020-10-20,F0361,1,,,N,1,64,1,1
10573,HAMH,HH55,2020-10-20,F0063,1,,,N,1030,365,1030,1
10573,HAMH,HH55,2020-10-20,F0181,1,,,N,118,171,118,1
10573,HAMH,HH55,2020-10-20,F0201,1,,,N,11,98,11,1
10573,HAMH,HH55,2020-10-20,F0233,1,,,N,272,280,272,1
10573,HAMH,HH55,2020-10-20,F0301,1,,,N,17,100,17,1
10573,HAMH,HH55,2020-10-20,F0313,1,,,N,47,120,47,1
10573,HAMH,HH55,2020-10-20,F0314,1,,,N,198,160,114,2
10573,HAMH,HH55,2020-10-20,F0314,2,,,N,198,152,84,2
10573,HAMH,HH55,2020-10-20,F0317,1,,,N,166,203,166,1
10573,HAMH,HH55,2020-10-20,F0361,1,,,N,13,67,1,10
10573,HAMH,HH55,2020-10-20,F0361,2,,,N,13,81,2,10
10573,HAMH,HH55,2020-10-20,F0361,3,,,N,13,71,1,10
10573,HAMH,HH55,2020-10-20,F0361,4,,,N,13,71,1,10
10573,HAMH,HH55,2020-10-20,F0361,5,,,N,13,83,2,10
10573,HAMH,HH55,2020-10-20,F0361,6,,,N,13,65,1,10
10573,HAMH,HH55,2020-10-20,F0361,7,,,N,13,68,1,10
10573,HAMH,HH55,2020-10-20,F0361,8,,,N,13,71,1,10
10573,HAMH,HH55,2020-10-20,F0361,9,,,N,13,77,2,10
10573,HAMH,HH55,2020-10-20,F0361,10,,,N,13,73,1,10
10574,HAMH,HH36,2020-10-20,F0063,1,,,N,1100,361,1100,1
10574,HAMH,HH36,2020-10-20,F0196,1,,,N,6,59,2,3
10574,HAMH,HH36,2020-10-20,F0196,2,,,N,6,56,2,3
10574,HAMH,HH36,2020-10-20,F0196,3,,,N,6,55,2,3
10574,HAMH,HH36,2020-10-20,F0371,1,,,N,2630,546,2630,1
10575,HAMH,HH34,2020-10-20,F0063,1,,,N,2830,364,960,3
10575,HAMH,HH34,2020-10-20,F0063,2,,,N,2830,389,1180,3
10575,HAMH,HH34,2020-10-20,F0063,3,,,N,2830,346,690,3
10575,HAMH,HH34,2020-10-20,F0233,1,,,N,202,234,202,1
10575,HAMH,HH34,2020-10-20,F0317,1,,,N,1210,386,1210,1
10575,HAMH,HH34,2020-10-20,F0334,1,,,N,2710,687,2710,1
10576,HAMH,HH38,2020-10-20,F0196,1,,,B,1.6,41,1,2
10576,HAMH,HH38,2020-10-20,F0196,2,,,W,1.6,39,0.6,2
10576,HAMH,HH38,2020-10-20,F0233,1,,,N,48,165,48,1
10576,HAMH,HH38,2020-10-20,F0313,1,,,N,60,128,59,2
10576,HAMH,HH38,2020-10-20,F0313,2,,,N,60,54,1,2
10576,HAMH,HH38,2020-10-20,F0314,1,,,N,3,52,3,1
10576,HAMH,HH38,2020-10-20,F0317,1,,,N,7,73,7,1
10576,HAMH,HH38,2020-10-20,F0342,1,,,N,23,98,12,2
10576,HAMH,HH38,2020-10-20,F0342,2,,,N,23,98,11,2
10576,HAMH,HH38,2020-10-20,F0361,1,,,N,32,78,3,14
10576,HAMH,HH38,2020-10-20,F0361,2,,,N,32,60,1,14
10576,HAMH,HH38,2020-10-20,F0361,3,,,N,32,71,2,14
10576,HAMH,HH38,2020-10-20,F0361,4,,,N,32,65,2,14
10576,HAMH,HH38,2020-10-20,F0361,5,,,N,32,68,2,14
10576,HAMH,HH38,2020-10-20,F0361,6,,,N,32,65,2,14
10576,HAMH,HH38,2020-10-20,F0361,7,,,N,32,84,3,14
10576,HAMH,HH38,2020-10-20,F0361,8,,,N,32,71,2,14
10576,HAMH,HH38,2020-10-20,F0361,9,,,N,32,71,2,14
10576,HAMH,HH38,2020-10-20,F0361,10,,,N,32,72,3,14
10576,HAMH,HH38,2020-10-20,F0361,11,,,N,32,72,2,14
10576,HAMH,HH38,2020-10-20,F0361,12,,,N,32,79,3,14
10576,HAMH,HH38,2020-10-20,F0361,13,,,N,32,72,3,14
10576,HAMH,HH38,2020-10-20,F0361,14,,,N,32,75,2,14
10577,HAMH,HH41B,2020-10-20,F0063,1,,,N,1010,393,1010,1
10577,HAMH,HH41B,2020-10-20,F0075,1,,,N,15240,875,7300,3
10577,HAMH,HH41B,2020-10-20,F0075,2,,,N,15240,634,3790,3
10577,HAMH,HH41B,2020-10-20,F0075,3,,,N,15240,690,4150,3
10577,HAMH,HH41B,2020-10-20,F0186,1,,,N,2290,481,2290,1
10577,HAMH,HH41B,2020-10-20,F0196,1,,,N,11.5,59,1,7
10577,HAMH,HH41B,2020-10-20,F0196,2,,,N,11.5,55,2,7
10577,HAMH,HH41B,2020-10-20,F0196,3,,,N,11.5,65,2,7
10577,HAMH,HH41B,2020-10-20,F0196,4,,,N,11.5,53,1,7
10577,HAMH,HH41B,2020-10-20,F0196,5,,,N,11.5,54,2,7
10577,HAMH,HH41B,2020-10-20,F0196,6,,,N,11.5,64,3,7
10577,HAMH,HH41B,2020-10-20,F0196,7,,,N,11.5,44,0.5,7
10577,HAMH,HH41B,2020-10-20,F0233,1,,,N,333,266,333,1
10577,HAMH,HH41B,2020-10-20,F0317,1,,,N,33,124,33,1
10577,HAMH,HH41B,2020-10-20,F0361,1,,,N,19,70,2,10
10577,HAMH,HH41B,2020-10-20,F0361,2,,,N,19,75,3,10
10577,HAMH,HH41B,2020-10-20,F0361,3,,,N,19,72,2,10
10577,HAMH,HH41B,2020-10-20,F0361,4,,,N,19,68,1,10
10577,HAMH,HH41B,2020-10-20,F0361,5,,,N,19,76,2,10
10577,HAMH,HH41B,2020-10-20,F0361,6,,,N,19,70,3,10
10577,HAMH,HH41B,2020-10-20,F0361,7,,,N,19,60,1,10
10577,HAMH,HH41B,2020-10-20,F0361,8,,,N,19,65,2,10
10577,HAMH,HH41B,2020-10-20,F0361,9,,,N,19,64,2,10
10577,HAMH,HH41B,2020-10-20,F0361,10,,,N,19,65,1,10
10578,HAMH,HH39,2020-10-20,F0075,1,,,N,4690,716,4690,1
10578,HAMH,HH39,2020-10-20,F0186,1,,,N,2770,483,2770,1
10578,HAMH,HH39,2020-10-20,F0220,1,,,N,8,59,6,2
10578,HAMH,HH39,2020-10-20,F0220,2,,,N,8,61,2,2
10578,HAMH,HH39,2020-10-20,F0233,1,,,N,5,69,5,1
10578,HAMH,HH39,2020-10-20,F0313,1,,,W,1.2,39,1.2,1
10578,HAMH,HH39,2020-10-20,F0314,1,,,N,23,98,23,1
10578,HAMH,HH39,2020-10-20,F0317,1,,,N,9,90,9,1
10578,HAMH,HH39,2020-10-20,F0331,1,,,N,9,95,9,1
10578,HAMH,HH39,2020-10-20,F0342,1,,,N,11,105,11,1
10578,HAMH,HH39,2020-10-20,F0361,1,,,B,27.6,61,2,14
10578,HAMH,HH39,2020-10-20,F0361,2,,,B,27.6,66,2,14
10578,HAMH,HH39,2020-10-20,F0361,3,,,B,27.6,68,2,14
10578,HAMH,HH39,2020-10-20,F0361,4,,,B,27.6,82,3,14
10578,HAMH,HH39,2020-10-20,F0361,5,,,B,27.6,67,2,14
10578,HAMH,HH39,2020-10-20,F0361,6,,,B,27.6,65,2,14
10578,HAMH,HH39,2020-10-20,F0361,7,,,B,27.6,75,2,14
10578,HAMH,HH39,2020-10-20,F0361,8,,,B,27.6,58,1,14
10578,HAMH,HH39,2020-10-20,F0361,9,,,B,27.6,65,2,14
10578,HAMH,HH39,2020-10-20,F0361,10,,,W,27.6,35,0.6,14
10578,HAMH,HH39,2020-10-20,F0361,11,,,B,27.6,72,3,14
10578,HAMH,HH39,2020-10-20,F0361,12,,,B,27.6,65,2,14
10578,HAMH,HH39,2020-10-20,F0361,13,,,B,27.6,65,2,14
10578,HAMH,HH39,2020-10-20,F0361,14,,,B,27.6,65,2,14
10578,HAMH,HH39,2020-10-20,F0366,1,,,N,8,79,8,1
10579,HAMH,HH37,2020-10-20,F0063,1,,,N,4240,372,960,4
10579,HAMH,HH37,2020-10-20,F0063,2,,,N,4240,376,950,4
10579,HAMH,HH37,2020-10-20,F0063,3,,,N,4240,385,1030,4
10579,HAMH,HH37,2020-10-20,F0063,4,,,N,4240,409,1300,4
10579,HAMH,HH37,2020-10-20,F0186,1,,,N,8240,691,8240,1
10579,HAMH,HH37,2020-10-20,F0196,1,,,B,12.3,61,2,8
10579,HAMH,HH37,2020-10-20,F0196,2,,,B,12.3,62,2,8
10579,HAMH,HH37,2020-10-20,F0196,3,,,B,12.3,66,3,8
10579,HAMH,HH37,2020-10-20,F0196,4,,,B,12.3,51,1,8
10579,HAMH,HH37,2020-10-20,F0196,5,,,W,12.3,43,0.8,8
10579,HAMH,HH37,2020-10-20,F0196,6,,,B,12.3,51,1,8
10579,HAMH,HH37,2020-10-20,F0196,7,,,B,12.3,55,2,8
10579,HAMH,HH37,2020-10-20,F0196,8,,,B,12.3,40,0.5,8
10579,HAMH,HH37,2020-10-20,F0233,1,,,N,91,195,91,1
10579,HAMH,HH37,2020-10-20,F0342,1,,,N,15,109,15,1
10580,HAMH,HH43B,2020-10-20,F0063,1,,,N,920,368,920,1
10580,HAMH,HH43B,2020-10-20,F0181,1,,,N,940,308,940,1
10580,HAMH,HH43B,2020-10-20,F0186,1,,,N,614,603,614,1
10580,HAMH,HH43B,2020-10-20,F0314,1,,,N,153,174,153,1
10580,HAMH,HH43B,2020-10-20,F0317,1,,,N,15,90,15,1
10580,HAMH,HH43B,2020-10-20,F0342,1,,,N,29,92,9,3
10580,HAMH,HH43B,2020-10-20,F0342,2,,,N,29,100,12,3
10580,HAMH,HH43B,2020-10-20,F0342,3,,,N,29,93,8,3
10581,HAMH,HH44,2020-10-20,F0220,1,,,N,5,80,5,1
10581,HAMH,HH44,2020-10-20,F0233,1,,,N,393,235,167,3
10581,HAMH,HH44,2020-10-20,F0233,2,,,N,393,205,119,3
10581,HAMH,HH44,2020-10-20,F0233,3,,,N,393,192,107,3
10581,HAMH,HH44,2020-10-20,F0301,1,,,N,14,90,14,1
10581,HAMH,HH44,2020-10-20,F0311,1,,,N,64,135,64,1
10581,HAMH,HH44,2020-10-20,F0313,1,,,B,7.7,58,4,2
10581,HAMH,HH44,2020-10-20,F0313,2,,,W,7.7,55,3.7,2
10581,HAMH,HH44,2020-10-20,F0314,1,,,B,7.3,50,2,4
10581,HAMH,HH44,2020-10-20,F0314,2,,,B,7.3,49,2,4
10581,HAMH,HH44,2020-10-20,F0314,3,,,W,7.3,49,2.3,4
10581,HAMH,HH44,2020-10-20,F0314,4,,,B,7.3,38,1,4
10581,HAMH,HH44,2020-10-20,F0317,1,,,N,378,82,7,10
